fsm0_state,ctrl_ready,fsm1_state,phy_serdesecp5_init_tx_lol,phy_serdesecp5_init_rx_lol,phy_serdesecp5_init_rx_los,phy_tx_cominit_stb,phy_tx_cominit_ack,phy_tx_comwake_stb,phy_tx_comwake_ack,phy_rx_cominit_stb,phy_rx_comwake_stb,phy_rx_idle0,phy_ldr_idle,phy_gap_count,phy_cominit_gaps,phy_comwake_gaps,phy_tx_polarity,phy_rx_polarity,ctrl_rx_idle,ctrl_misalign,phy_rxnotintable0,scope_clk,scope_trig,
0100, 0, 11, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0000000011000110, 011, 000, 1, 0, 1, 0, 00, 1, 1, 
0100, 0, 11, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0000000011000110, 011, 000, 1, 0, 1, 0, 00, 0, 1, 
0100, 0, 11, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0000000011000111, 011, 000, 1, 0, 1, 0, 00, 1, 1, 
0100, 0, 11, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0000000011000111, 011, 000, 1, 0, 1, 0, 00, 0, 1, 
0100, 0, 11, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0000000011001000, 011, 000, 1, 0, 1, 0, 00, 1, 1, 
0100, 0, 11, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0000000011001000, 011, 000, 1, 0, 1, 0, 00, 0, 1, 
0100, 0, 11, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0000000011001001, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0100, 0, 11, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0000000011001001, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0101, 0, 11, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0000000011001010, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0101, 0, 11, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0000000011001010, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011001011, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011001011, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011001100, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011001100, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011001101, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011001101, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011001110, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011001110, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011001111, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011001111, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011010000, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011010000, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011010001, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011010001, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011010010, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011010010, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011010011, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011010011, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011010100, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011010100, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011010101, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011010101, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011010110, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011010110, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011010111, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011010111, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011011000, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011011000, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011011001, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011011001, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011011010, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011011010, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011011011, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011011011, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011011100, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011011100, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011011101, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011011101, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011011110, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011011110, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011011111, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011011111, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011100000, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011100000, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011100001, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011100001, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011100010, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011100010, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011100011, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011100011, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011100100, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011100100, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011100101, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011100101, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011100110, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011100110, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011100111, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011100111, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011101000, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011101000, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011101001, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011101001, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011101010, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011101010, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011101011, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011101011, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011101100, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011101100, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011101101, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011101101, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011101110, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011101110, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011101111, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011101111, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011110000, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011110000, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011110001, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011110001, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011110010, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011110010, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011110011, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011110011, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011110100, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011110100, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011110101, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011110101, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011110110, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011110110, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011110111, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011110111, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011111000, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011111000, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011111001, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011111001, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011111010, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011111010, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011111011, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011111011, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011111100, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011111100, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011111101, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011111101, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011111110, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011111110, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011111111, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000011111111, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100000000, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100000000, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100000001, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100000001, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100000010, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100000010, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100000011, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100000011, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100000100, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100000100, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100000101, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100000101, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100000110, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100000110, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100000111, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100000111, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100001000, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100001000, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100001001, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100001001, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100001010, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100001010, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100001011, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100001011, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100001100, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100001100, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100001101, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100001101, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100001110, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100001110, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100001111, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100001111, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100010000, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100010000, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100010001, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100010001, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100010010, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100010010, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100010011, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100010011, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100010100, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100010100, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100010101, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100010101, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100010110, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100010110, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100010111, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100010111, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100011000, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100011000, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100011001, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100011001, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100011010, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100011010, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100011011, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100011011, 000, 000, 1, 0, 1, 0, 00, 0, 1, 
0110, 0, 11, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0000000100011100, 000, 000, 1, 0, 1, 0, 00, 1, 1, 
